tier,ranks,hand,score,notes,scoop_potential,low_potential,high_potential,pair_trips_bonus,suitedness,reverse_penalty,composite_score
A,4 5 6 7 A,4♠ 5♦ 6♠ 7♣ A♠,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♦ 6♠ 7♣ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♠ 7♣ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♠ 7♣ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♥ 7♠ A♠,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♦ 6♥ 7♠ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♥ 7♠ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♥ 7♠ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♥ 7♥ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♥ 7♥ A♥,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♦ 6♥ 7♥ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♥ 7♥ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♥ 7♦ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♥ 7♦ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♥ 7♦ A♦,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♦ 6♥ 7♦ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♥ 7♣ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♥ 7♣ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♥ 7♣ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♥ 7♣ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♦ 7♠ A♠,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♦ 6♦ 7♠ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♦ 7♠ A♦,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♦ 6♦ 7♠ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♦ 7♥ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♦ 7♥ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♦ 7♥ A♦,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♦ 6♦ 7♥ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♦ 7♦ A♠,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♦ 6♦ 7♦ A♥,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♦ 6♦ 7♦ A♦,85,suited wheel-ish,30,18,15,0,10,0,73
A,4 5 6 7 A,4♠ 5♦ 6♦ 7♦ A♣,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♦ 6♦ 7♣ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♦ 7♣ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♦ 7♣ A♦,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♦ 6♦ 7♣ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♣ 7♠ A♠,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♦ 6♣ 7♠ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♣ 7♠ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♣ 7♠ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♣ 7♥ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♣ 7♥ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♣ 7♥ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♣ 7♥ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♣ 7♦ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♣ 7♦ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♣ 7♦ A♦,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♦ 6♣ 7♦ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♣ 7♣ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♣ 7♣ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♣ 7♣ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♦ 6♣ 7♣ A♣,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♣ 6♠ 7♠ A♠,85,suited wheel-ish,30,18,15,0,10,0,73
A,4 5 6 7 A,4♠ 5♣ 6♠ 7♠ A♥,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♣ 6♠ 7♠ A♦,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♣ 6♠ 7♠ A♣,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♣ 6♠ 7♥ A♠,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♣ 6♠ 7♥ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♠ 7♥ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♠ 7♥ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♠ 7♦ A♠,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♣ 6♠ 7♦ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♠ 7♦ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♠ 7♦ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♠ 7♣ A♠,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♣ 6♠ 7♣ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♠ 7♣ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♠ 7♣ A♣,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♣ 6♥ 7♠ A♠,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♣ 6♥ 7♠ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♥ 7♠ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♥ 7♠ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♥ 7♥ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♥ 7♥ A♥,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♣ 6♥ 7♥ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♥ 7♥ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♥ 7♦ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♥ 7♦ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♥ 7♦ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♥ 7♦ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♥ 7♣ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♥ 7♣ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♥ 7♣ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♥ 7♣ A♣,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♣ 6♦ 7♠ A♠,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♣ 6♦ 7♠ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♦ 7♠ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♦ 7♠ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♦ 7♥ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♦ 7♥ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♦ 7♥ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♦ 7♥ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♦ 7♦ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♦ 7♦ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♦ 7♦ A♦,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♣ 6♦ 7♦ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♦ 7♣ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♦ 7♣ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♦ 7♣ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♦ 7♣ A♣,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♣ 6♣ 7♠ A♠,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♣ 6♣ 7♠ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♣ 7♠ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♣ 7♠ A♣,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♣ 6♣ 7♥ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♣ 7♥ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♣ 7♥ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♣ 7♥ A♣,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♣ 6♣ 7♦ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♣ 7♦ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♣ 7♦ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♠ 5♣ 6♣ 7♦ A♣,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♣ 6♣ 7♣ A♠,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♣ 6♣ 7♣ A♥,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♣ 6♣ 7♣ A♦,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♠ 5♣ 6♣ 7♣ A♣,85,suited wheel-ish,30,18,15,0,10,0,73
A,4 5 6 7 A,4♥ 5♠ 6♠ 7♠ A♠,85,suited wheel-ish,30,18,15,0,10,0,73
A,4 5 6 7 A,4♥ 5♠ 6♠ 7♠ A♥,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♠ 6♠ 7♠ A♦,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♠ 6♠ 7♠ A♣,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♠ 6♠ 7♥ A♠,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♠ 6♠ 7♥ A♥,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♠ 6♠ 7♥ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♠ 7♥ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♠ 7♦ A♠,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♠ 6♠ 7♦ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♠ 7♦ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♠ 7♦ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♠ 7♣ A♠,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♠ 6♠ 7♣ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♠ 7♣ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♠ 7♣ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♥ 7♠ A♠,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♠ 6♥ 7♠ A♥,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♠ 6♥ 7♠ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♥ 7♠ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♥ 7♥ A♠,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♠ 6♥ 7♥ A♥,85,suited wheel-ish,30,18,15,0,10,0,73
A,4 5 6 7 A,4♥ 5♠ 6♥ 7♥ A♦,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♠ 6♥ 7♥ A♣,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♠ 6♥ 7♦ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♥ 7♦ A♥,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♠ 6♥ 7♦ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♥ 7♦ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♥ 7♣ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♥ 7♣ A♥,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♠ 6♥ 7♣ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♥ 7♣ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♦ 7♠ A♠,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♠ 6♦ 7♠ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♦ 7♠ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♦ 7♠ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♦ 7♥ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♦ 7♥ A♥,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♠ 6♦ 7♥ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♦ 7♥ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♦ 7♦ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♦ 7♦ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♦ 7♦ A♦,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♠ 6♦ 7♦ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♦ 7♣ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♦ 7♣ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♦ 7♣ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♦ 7♣ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♣ 7♠ A♠,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♠ 6♣ 7♠ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♣ 7♠ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♣ 7♠ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♣ 7♥ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♣ 7♥ A♥,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♠ 6♣ 7♥ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♣ 7♥ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♣ 7♦ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♣ 7♦ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♣ 7♦ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♣ 7♦ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♣ 7♣ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♣ 7♣ A♥,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♣ 7♣ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♠ 6♣ 7♣ A♣,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♥ 6♠ 7♠ A♠,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♥ 6♠ 7♠ A♥,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♥ 6♠ 7♠ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♥ 6♠ 7♠ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♥ 6♠ 7♥ A♠,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♥ 6♠ 7♥ A♥,85,suited wheel-ish,30,18,15,0,10,0,73
A,4 5 6 7 A,4♥ 5♥ 6♠ 7♥ A♦,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♥ 6♠ 7♥ A♣,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♥ 6♠ 7♦ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♥ 6♠ 7♦ A♥,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♥ 6♠ 7♦ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♥ 6♠ 7♦ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♥ 6♠ 7♣ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♥ 6♠ 7♣ A♥,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♥ 6♠ 7♣ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♥ 6♠ 7♣ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♥ 6♥ 7♠ A♠,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♥ 6♥ 7♠ A♥,85,suited wheel-ish,30,18,15,0,10,0,73
A,4 5 6 7 A,4♥ 5♥ 6♥ 7♠ A♦,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♥ 6♥ 7♠ A♣,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♥ 6♥ 7♥ A♠,85,suited wheel-ish,30,18,15,0,10,0,73
A,4 5 6 7 A,4♥ 5♥ 6♥ 7♥ A♥,85,suited wheel-ish,30,18,15,0,10,0,73
A,4 5 6 7 A,4♥ 5♥ 6♥ 7♥ A♦,85,suited wheel-ish,30,18,15,0,10,0,73
A,4 5 6 7 A,4♥ 5♥ 6♥ 7♥ A♣,85,suited wheel-ish,30,18,15,0,10,0,73
A,4 5 6 7 A,4♥ 5♥ 6♥ 7♦ A♠,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♥ 6♥ 7♦ A♥,85,suited wheel-ish,30,18,15,0,10,0,73
A,4 5 6 7 A,4♥ 5♥ 6♥ 7♦ A♦,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♥ 6♥ 7♦ A♣,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♥ 6♥ 7♣ A♠,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♥ 6♥ 7♣ A♥,85,suited wheel-ish,30,18,15,0,10,0,73
A,4 5 6 7 A,4♥ 5♥ 6♥ 7♣ A♦,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♥ 6♥ 7♣ A♣,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♥ 6♦ 7♠ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♥ 6♦ 7♠ A♥,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♥ 6♦ 7♠ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♥ 6♦ 7♠ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♥ 6♦ 7♥ A♠,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♥ 6♦ 7♥ A♥,85,suited wheel-ish,30,18,15,0,10,0,73
A,4 5 6 7 A,4♥ 5♥ 6♦ 7♥ A♦,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♥ 6♦ 7♥ A♣,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♥ 6♦ 7♦ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♥ 6♦ 7♦ A♥,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♥ 6♦ 7♦ A♦,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♥ 6♦ 7♦ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♥ 6♦ 7♣ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♥ 6♦ 7♣ A♥,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♥ 6♦ 7♣ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♥ 6♦ 7♣ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♥ 6♣ 7♠ A♠,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♥ 6♣ 7♠ A♥,82,suited wheel-ish,30,18,6,0,6,0,60
A,4 5 6 7 A,4♥ 5♥ 6♣ 7♠ A♦,80,suited wheel-ish,30,18,6,0,2,0,56
A,4 5 6 7 A,4♥ 5♥ 6♣ 7♠ A♣,80,suited wheel-ish,30,18,6,0,2,0,56
